Customer_ID,Gender,Age,Age_Group,Married,State,Number_of_Referrals,Tenure_in_Months,Tenure_Group,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Monthly_Charge_Category,Total_Charges,Total_Charges_Category,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Long_Distance_Charge_Category,Total_Revenue,Revenue_Category,Customer_Status,Churn_Flag,Churn_Category,Churn_Reason
22130-TAM,Female,21,Young,No,Tamil Nadu,14,7,New Customer,No Deal,Yes,No,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,70.85,Medium,4973.4,Medium,0,0,172.53,Low,5145.93,High Revenue,Stayed,0,Not Churned,Not Churned
83137-KAR,Male,26,Young,Yes,Karnataka,13,8,New Customer,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,88.6,Medium,2888.7,Medium,0,0,363.33,Low,3252.03,Medium Revenue,Stayed,0,Not Churned,Not Churned
51717-TAM,Male,37,Adult,No,Tamil Nadu,12,24,Regular Customer,Deal 4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,20.3,Low,475.1,Low,0,0,227.92,Low,703.02,Low Revenue,Stayed,0,Not Churned,Not Churned
69354-AND,Female,54,Senior,Yes,Andhra Pradesh,6,21,Regular Customer,Deal 1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,20.05,Low,1386.9,Medium,0,0,192.44,Low,1579.34,Low Revenue,Stayed,0,Not Churned,Not Churned
92414-UTT,Male,21,Young,No,Uttar Pradesh,0,9,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,20.05,Low,552.9,Low,0,0,467.1,Low,1020,Low Revenue,Stayed,0,Not Churned,Not Churned
15586-HAR,Female,62,Senior,No,Haryana,4,16,Regular Customer,Deal 5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,20.2,Low,123.65,Low,0,0,259.08,Low,382.73,Low Revenue,Stayed,0,Not Churned,Not Churned
65602-BIH,Female,36,Adult,No,Bihar,8,20,Regular Customer,Deal 1,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,25.4,Low,1782.05,Medium,0,0,653.1,Medium,2435.15,Medium Revenue,Stayed,0,Not Churned,Not Churned
96611-TAM,Female,32,Adult,Yes,Tamil Nadu,1,18,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,106.65,High,5174.35,High,0,0,1992.83,Medium,7167.18,High Revenue,Stayed,0,Not Churned,Not Churned
68230-GUJ,Female,69,Senior,Yes,Gujarat,15,16,Regular Customer,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.2,Medium,4040.2,Medium,0,0,644.6,Medium,4684.8,Medium Revenue,Stayed,0,Not Churned,Not Churned
36323-UTT,Female,48,Adult,No,Uttar Pradesh,14,11,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Withdrawal,20.5,Low,38.25,Low,0,0,62.02,Low,100.27,Low Revenue,Joined,0,Not Churned,Not Churned
45771-KAR,Female,50,Senior,No,Karnataka,3,7,New Customer,No Deal,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.45,Low,44.45,Low,0,0,23.34,Low,67.79,Low Revenue,Joined,0,Not Churned,Not Churned
27247-PUN,Male,49,Adult,Yes,Punjab,11,28,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,19.15,Low,515.75,Low,0,0,1139.84,Medium,1655.59,Low Revenue,Stayed,0,Not Churned,Not Churned
26538-AND,Female,29,Young,No,Andhra Pradesh,11,25,Regular Customer,Deal 2,No,No Phone Service,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.75,Medium,2893.4,Medium,0,0,0,Low,2893.4,Medium Revenue,Stayed,0,Not Churned,Not Churned
79581-KAR,Female,57,Senior,No,Karnataka,3,12,Regular Customer,Deal 4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,18.85,Low,163.2,Low,0,0,410.4,Low,573.6,Low Revenue,Stayed,0,Not Churned,Not Churned
13318-AND,Male,45,Adult,No,Andhra Pradesh,11,25,Regular Customer,Deal 5,No,No Phone Service,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,31.35,Low,31.35,Low,0,80,0,Low,111.35,Low Revenue,Churned,1,Attitude,Attitude of service provider
27561-UTT,Female,19,Young,No,Uttar Pradesh,6,10,New Customer,Deal 5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,20.25,Low,20.25,Low,0,0,47.25,Low,67.5,Low Revenue,Joined,0,Not Churned,Not Churned
81488-UTT,Female,77,Senior,Yes,Uttar Pradesh,10,7,New Customer,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,Medium,519.15,Low,0,0,242.64,Low,761.79,Low Revenue,Churned,1,Dissatisfaction,Limited range of services
96716-UTT,Male,59,Senior,Yes,Uttar Pradesh,7,10,New Customer,Deal 3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.8,Low,607.7,Low,0,0,1328.64,Medium,1936.34,Low Revenue,Stayed,0,Not Churned,Not Churned
95476-GUJ,Male,33,Adult,Yes,Gujarat,8,32,Regular Customer,Deal 2,No,No Phone Service,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,44.45,Low,2773.9,Medium,0,0,0,Low,2773.9,Medium Revenue,Stayed,0,Not Churned,Not Churned
35700-MAH,Female,55,Senior,No,Maharashtra,9,32,Regular Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.9,Medium,69.9,Low,0,0,45.66,Low,115.56,Low Revenue,Churned,1,Competitor,Competitor offered higher download speeds
76384-UTT,Female,59,Senior,Yes,Uttar Pradesh,6,6,New Customer,Deal 5,Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,55.9,Medium,365.35,Low,0,30,87.06,Low,482.41,Low Revenue,Churned,1,Attitude,Attitude of service provider
32779-TAM,Male,48,Adult,No,Tamil Nadu,2,10,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,20.05,Low,415.1,Low,0,0,409.86,Low,824.96,Low Revenue,Stayed,0,Not Churned,Not Churned
57024-AND,Female,46,Adult,No,Andhra Pradesh,12,28,Regular Customer,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,88.05,Medium,6520.8,High,29.11,0,2756.16,High,9247.85,High Revenue,Stayed,0,Not Churned,Not Churned
67448-BIH,Female,39,Adult,Yes,Bihar,1,28,Regular Customer,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,Medium,888.65,Low,0,0,371.69,Low,1260.34,Low Revenue,Stayed,0,Not Churned,Not Churned
14622-PUN,Female,49,Adult,Yes,Punjab,9,15,Regular Customer,No Deal,No,No Phone Service,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,34.25,Low,163.55,Low,0,0,0,Low,163.55,Low Revenue,Stayed,0,Not Churned,Not Churned
76984-MAD,Female,49,Adult,Yes,Madhya Pradesh,15,22,Regular Customer,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,Medium,1931.75,Medium,0,0,41.61,Low,1973.36,Low Revenue,Churned,1,Competitor,Competitor had better devices
37729-KAR,Male,46,Adult,No,Karnataka,12,32,Regular Customer,No Deal,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,25.1,Low,1857.85,Medium,0,0,2564.64,High,4422.49,Medium Revenue,Stayed,0,Not Churned,Not Churned
22124-JAM,Female,66,Senior,No,Jammu & Kashmir,14,7,New Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,69.4,Medium,69.4,Low,0,0,38.53,Low,107.93,Low Revenue,Churned,1,Competitor,Competitor made better offer
76324-UTT,Male,27,Young,Yes,Uttar Pradesh,8,11,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.85,Medium,3161.2,Medium,0,20,869.05,Medium,4050.25,Medium Revenue,Stayed,0,Not Churned,Not Churned
69232-WES,Male,49,Adult,No,West Bengal,6,5,New Customer,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,94.35,Medium,5563.65,High,0,0,290.58,Low,5854.23,High Revenue,Stayed,0,Not Churned,Not Churned
75095-TAM,Female,68,Senior,No,Tamil Nadu,7,3,New Customer,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,95.05,Medium,4888.7,Medium,0,50,1578,Medium,6516.7,High Revenue,Churned,1,Price,Price too high
71949-WES,Female,23,Young,No,West Bengal,11,5,New Customer,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,Medium,1115.2,Medium,0,0,467.48,Low,1582.68,Low Revenue,Churned,1,Competitor,Competitor offered more data
53438-MAD,Female,58,Senior,No,Madhya Pradesh,0,5,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,19.75,Low,1567,Medium,25.98,0,1095.12,Medium,2636.14,Medium Revenue,Stayed,0,Not Churned,Not Churned
52814-MAH,Female,57,Senior,Yes,Maharashtra,0,14,Regular Customer,Deal 2,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.8,Medium,4534.45,Medium,0,0,2764.16,High,7298.61,High Revenue,Stayed,0,Not Churned,Not Churned
85558-GUJ,Female,38,Adult,Yes,Gujarat,13,13,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.05,Medium,657.5,Low,0,0,434.25,Low,1091.75,Low Revenue,Stayed,0,Not Churned,Not Churned
16194-JAM,Male,25,Young,No,Jammu & Kashmir,12,19,Regular Customer,No Deal,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,Medium,168.15,Low,0,0,40.62,Low,208.77,Low Revenue,Churned,1,Competitor,Competitor made better offer
23745-DEL,Female,72,Senior,Yes,Delhi,8,22,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.6,High,7112.15,High,0,0,797.97,Medium,7910.12,High Revenue,Stayed,0,Not Churned,Not Churned
53251-AND,Male,36,Adult,No,Andhra Pradesh,2,27,Regular Customer,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.3,Medium,2823,Medium,0,0,643.56,Medium,3466.56,Medium Revenue,Stayed,0,Not Churned,Not Churned
74081-KAR,Female,28,Young,No,Karnataka,11,25,Regular Customer,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,75,Medium,999.45,Low,0,0,78.39,Low,1077.84,Low Revenue,Churned,1,Competitor,Competitor offered higher download speeds
83319-KAR,Male,52,Senior,Yes,Karnataka,12,26,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.5,Medium,2979.2,Medium,0,0,1423.52,Medium,4402.72,Medium Revenue,Stayed,0,Not Churned,Not Churned
94336-TAM,Female,34,Adult,Yes,Tamil Nadu,11,15,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,20.15,Low,1411.2,Medium,0,0,1879.5,Medium,3290.7,Medium Revenue,Stayed,0,Not Churned,Not Churned
21247-ASS,Male,58,Senior,Yes,Assam,2,2,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,19.5,Low,19.5,Low,0,0,8.02,Low,27.52,Low Revenue,Joined,0,Not Churned,Not Churned
12814-JHA,Female,62,Senior,Yes,Jharkhand,13,10,New Customer,No Deal,Yes,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.15,Medium,2319.8,Medium,0,0,1891.8,Medium,4211.6,Medium Revenue,Churned,1,Attitude,Attitude of service provider
72495-TAM,Female,31,Adult,Yes,Tamil Nadu,5,31,Regular Customer,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,75,Medium,4213.9,Medium,0,0,1842.5,Medium,6056.4,High Revenue,Stayed,0,Not Churned,Not Churned
68979-MAD,Female,72,Senior,Yes,Madhya Pradesh,12,35,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.2,Medium,1133.9,Medium,43.31,0,352.95,Low,1443.54,Low Revenue,Churned,1,Competitor,Competitor had better devices
62656-BIH,Male,53,Senior,Yes,Bihar,5,21,Regular Customer,No Deal,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,56.25,Medium,56.25,Low,0,0,26.14,Low,82.39,Low Revenue,Churned,1,Price,Lack of affordable download/upload speed
37374-TAM,Female,74,Senior,No,Tamil Nadu,12,7,New Customer,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,90.15,Medium,3128.8,Medium,0,0,900.66,Medium,4029.46,Medium Revenue,Stayed,0,Not Churned,Not Churned
94975-TEL,Female,77,Senior,Yes,Telangana,11,3,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,Medium,1505.85,Medium,0,0,42.48,Low,1548.33,Low Revenue,Churned,1,Competitor,Competitor offered more data
99191-MAH,Female,38,Adult,No,Maharashtra,10,4,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.3,Low,593.2,Low,0,0,1448.32,Medium,2041.52,Medium Revenue,Stayed,0,Not Churned,Not Churned
71287-UTT,Male,63,Senior,Yes,Uttar Pradesh,15,18,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.8,High,8424.9,High,0,0,3104.64,High,11529.54,High Revenue,Stayed,0,Not Churned,Not Churned
46435-JAM,Male,39,Adult,No,Jammu & Kashmir,4,31,Regular Customer,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,79.15,Medium,5536.5,High,0,0,2754.5,High,8291,High Revenue,Stayed,0,Not Churned,Not Churned
82711-PUN,Female,48,Adult,Yes,Punjab,12,1,New Customer,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,71.8,Medium,3472.05,Medium,0,0,1229.9,Medium,4701.95,Medium Revenue,Stayed,0,Not Churned,Not Churned
87077-TAM,Male,62,Senior,Yes,Tamil Nadu,3,21,Regular Customer,Deal 5,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,69,Medium,147.8,Low,0,0,54.82,Low,202.62,Low Revenue,Joined,0,Not Churned,Not Churned
45281-ASS,Female,81,Senior,Yes,Assam,15,28,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.8,Low,587.7,Low,0,0,828.48,Medium,1416.18,Low Revenue,Stayed,0,Not Churned,Not Churned
71162-TEL,Female,64,Senior,Yes,Telangana,3,28,Regular Customer,Deal 3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Withdrawal,20.55,Low,654.55,Low,0,0,1151.04,Medium,1805.59,Low Revenue,Stayed,0,Not Churned,Not Churned
76732-DEL,Female,30,Adult,Yes,Delhi,0,18,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,Medium,79.35,Low,0,0,13.13,Low,92.48,Low Revenue,Churned,1,Competitor,Competitor had better devices
97360-WES,Male,43,Adult,Yes,West Bengal,10,23,Regular Customer,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.55,Medium,4764,Medium,21.9,0,3098.24,High,7840.34,High Revenue,Stayed,0,Not Churned,Not Churned
99017-KAR,Female,21,Young,No,Karnataka,5,3,New Customer,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.65,Medium,1761.05,Medium,0,80,412.49,Low,2253.54,Medium Revenue,Churned,1,Attitude,Attitude of support person
62467-ASS,Female,33,Adult,Yes,Assam,6,10,New Customer,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,High,1081.45,Medium,0,0,83.8,Low,1165.25,Low Revenue,Churned,1,Competitor,Competitor made better offer
84107-UTT,Male,32,Adult,No,Uttar Pradesh,0,6,New Customer,No Deal,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.8,Medium,930.05,Low,0,0,179.01,Low,1109.06,Low Revenue,Stayed,0,Not Churned,Not Churned
33065-BIH,Male,37,Adult,Yes,Bihar,14,28,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,20.25,Low,865,Low,46.78,0,271.01,Low,1089.23,Low Revenue,Stayed,0,Not Churned,Not Churned
55869-ASS,Male,49,Adult,No,Assam,9,36,Loyal Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,Medium,684.85,Low,0,0,312.75,Low,997.6,Low Revenue,Stayed,0,Not Churned,Not Churned
19443-KAR,Female,43,Adult,Yes,Karnataka,5,14,Regular Customer,No Deal,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.5,Medium,5553.25,High,0,0,223.56,Low,5776.81,High Revenue,Stayed,0,Not Churned,Not Churned
28284-MAH,Male,74,Senior,No,Maharashtra,3,1,New Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,Medium,467.55,Low,20.23,0,112.35,Low,559.67,Low Revenue,Churned,1,Attitude,Attitude of service provider
43627-AND,Female,33,Adult,No,Andhra Pradesh,14,34,Regular Customer,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,Medium,1816.75,Medium,0,0,742.06,Medium,2558.81,Medium Revenue,Stayed,0,Not Churned,Not Churned
95880-WES,Male,52,Senior,No,West Bengal,13,4,New Customer,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,Medium,1702.9,Medium,0,0,1120.79,Medium,2823.69,Medium Revenue,Stayed,0,Not Churned,Not Churned
66816-KAR,Female,74,Senior,Yes,Karnataka,0,27,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,-6,Low,1608.15,Medium,36.4,0,547.23,Medium,2118.98,Medium Revenue,Stayed,0,Not Churned,Not Churned
62096-KAR,Female,83,Senior,No,Karnataka,12,36,Loyal Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,Medium,1392.25,Medium,0,0,342.45,Low,1734.7,Low Revenue,Stayed,0,Not Churned,Not Churned
38662-PUN,Female,64,Senior,Yes,Punjab,5,33,Regular Customer,Deal 2,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,26.3,Low,1245.05,Medium,0,0,995.04,Medium,2240.09,Medium Revenue,Stayed,0,Not Churned,Not Churned
36216-PUD,Female,56,Senior,No,Puducherry,0,18,Regular Customer,Deal 4,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.1,Medium,1033.9,Medium,0,0,700.72,Medium,1734.62,Low Revenue,Stayed,0,Not Churned,Not Churned
85542-WES,Female,27,Young,No,West Bengal,7,2,New Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.6,Medium,70.6,Low,0,0,44.59,Low,115.19,Low Revenue,Churned,1,Attitude,Attitude of support person
83985-JAM,Female,62,Senior,No,Jammu & Kashmir,14,22,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.65,Medium,1465.75,Medium,0,130,267.71,Low,1863.46,Low Revenue,Churned,1,Competitor,Competitor made better offer
13637-MAD,Male,63,Senior,Yes,Madhya Pradesh,10,18,Regular Customer,Deal 2,No,No Phone Service,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,54.9,Medium,3045.75,Medium,0,0,0,Low,3045.75,Medium Revenue,Stayed,0,Not Churned,Not Churned
91485-TAM,Male,57,Senior,Yes,Tamil Nadu,13,5,New Customer,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.6,High,7854.15,High,0,0,3501.72,High,11355.87,High Revenue,Stayed,0,Not Churned,Not Churned
81498-TEL,Male,24,Young,Yes,Telangana,3,1,New Customer,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,High,1559.25,Medium,0,0,62.85,Low,1622.1,Low Revenue,Stayed,0,Not Churned,Not Churned
17250-HAR,Female,23,Young,Yes,Haryana,12,2,New Customer,No Deal,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.25,Low,97,Low,0,0,81.5,Low,178.5,Low Revenue,Joined,0,Not Churned,Not Churned
33602-WES,Male,39,Adult,Yes,West Bengal,10,36,Loyal Customer,No Deal,Yes,No,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,61.45,Medium,229.55,Low,0,0,108.96,Low,338.51,Low Revenue,Churned,1,Price,Price too high
19577-PUN,Female,39,Adult,Yes,Punjab,7,36,Loyal Customer,No Deal,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,73.05,Medium,1959.5,Medium,47.59,50,606.06,Medium,2567.97,Medium Revenue,Stayed,0,Not Churned,Not Churned
36808-KAR,Female,29,Young,No,Karnataka,11,14,Regular Customer,No Deal,Yes,No,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.55,Medium,680.05,Low,0,0,258.56,Low,938.61,Low Revenue,Churned,1,Dissatisfaction,Product dissatisfaction
49908-KER,Female,18,Young,No,Kerala,1,2,New Customer,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.3,Medium,1537.9,Medium,0,0,40.68,Low,1578.58,Low Revenue,Stayed,0,Not Churned,Not Churned
